date,from_stop_id,to_stop_id,delay_count,entries_count,avg_delay
2023-04-01,8000042,8000042,25,36,72
2023-04-01,8000042,8001056,2,7,17
2023-04-01,8000042,8001707,11,18,43
2023-04-01,8000042,8006661,11,18,95
2023-04-01,8000053,8000053,104,135,113
2023-04-01,8000053,8001138,3,4,30
2023-04-01,8000053,8001152,49,59,143
2023-04-01,8000053,8070012,3,7,326
2023-04-01,8000053,8070179,15,19,188
2023-04-01,8000053,8079059,31,37,123
2023-04-01,8000063,8000063,10,34,26
2023-04-01,8000063,8000757,4,17,23
2023-04-01,8000063,8002852,4,17,21
2023-04-01,8000110,8000110,7,14,26
2023-04-01,8000110,8002087,9,39,12
2023-04-01,8000110,8002445,10,18,38
2023-04-01,8000131,8000131,62,97,122
2023-04-01,8000131,8002116,12,23,147
2023-04-01,8000131,8002345,13,19,35
2023-04-01,8000131,8003181,10,19,126
2023-04-01,8000131,8004813,1,7,13
2023-04-01,8000131,8006417,19,36,111
2023-04-01,8000264,8000017,7,8,532
2023-04-01,8000264,8000264,63,118,118
2023-04-01,8000264,8000369,9,9,340
2023-04-01,8000264,8000973,18,32,36
2023-04-01,8000264,8004095,32,69,83
2023-04-01,8000264,8004222,7,19,47
2023-04-01,8000265,8000265,151,192,154
2023-04-01,8000265,8000369,8,8,514
2023-04-01,8000265,8000794,25,46,79
2023-04-01,8000265,8002684,65,77,115
2023-04-01,8000265,8002685,0,1,0
2023-04-01,8000265,8003841,1,1,1680
2023-04-01,8000265,8003932,8,10,156
2023-04-01,8000265,8004217,27,34,208
2023-04-01,8000295,8000221,9,16,62
2023-04-01,8000295,8000295,16,34,34
2023-04-01,8000295,8000423,7,18,32
2023-04-01,8000295,8000424,2,3,410
2023-04-01,8000295,8004050,8,15,50
2023-04-01,8000295,8005151,1,1,60
2023-04-01,8000295,8005168,0,1,0
2023-04-01,8000306,8000306,97,142,287
2023-04-01,8000306,8000771,12,18,103
2023-04-01,8000306,8001252,23,26,242
2023-04-01,8000306,8002167,6,6,105
2023-04-01,8000306,8004178,12,24,102
2023-04-01,8000306,8004636,19,31,49
2023-04-01,8000306,8004944,19,21,160
2023-04-01,8000369,8000264,7,8,529
2023-04-01,8000369,8000265,7,9,340
2023-04-01,8000369,8000369,62,83,188
2023-04-01,8000369,8002857,27,32,49
2023-04-01,8000369,8003690,28,34,206
2023-04-01,8000389,8000389,40,66,52
