from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8010016,8010016,25,30,90,Mecklenburg-Vorpommern
8010016,8011031,3,0,30,Mecklenburg-Vorpommern
8010016,8012729,0,0,0,Mecklenburg-Vorpommern
8010051,8010051,53,0,600,Mecklenburg-Vorpommern
8010051,8010153,70,30,300,Mecklenburg-Vorpommern
8010051,8010322,97,45,390,Mecklenburg-Vorpommern
8010051,8012264,30,30,30,Mecklenburg-Vorpommern
8010051,8013186,69,30,630,Mecklenburg-Vorpommern
8010141,8010141,88,60,540,Mecklenburg-Vorpommern
8010141,8011702,46,30,240,Mecklenburg-Vorpommern
8010141,8012651,100,60,300,Mecklenburg-Vorpommern
8010141,8012902,142,75,390,Mecklenburg-Vorpommern
8010153,8010051,50,30,210,Mecklenburg-Vorpommern
8010153,8010153,209,60,3660,Mecklenburg-Vorpommern
8010153,8010201,243,105,1290,Mecklenburg-Vorpommern
8010153,8010284,35,0,630,Mecklenburg-Vorpommern
8010153,8012269,63,0,900,Mecklenburg-Vorpommern
8010156,8010156,117,60,510,Mecklenburg-Vorpommern
8010156,8010173,30,30,60,Mecklenburg-Vorpommern
8010156,8011798,90,0,390,Mecklenburg-Vorpommern
8010156,8012009,60,75,90,Mecklenburg-Vorpommern
8010156,8012474,142,150,270,Mecklenburg-Vorpommern
8010156,8012677,114,90,420,Mecklenburg-Vorpommern
8010156,8012951,255,240,510,Mecklenburg-Vorpommern
8010156,8013069,39,0,210,Mecklenburg-Vorpommern
8010173,8010173,109,60,510,Mecklenburg-Vorpommern
8010173,8012951,58,30,360,Mecklenburg-Vorpommern
8010173,8013073,174,180,510,Mecklenburg-Vorpommern
8010173,8013370,156,60,420,Mecklenburg-Vorpommern
8010176,8010176,25,30,150,Mecklenburg-Vorpommern
8010176,8010381,11,0,60,Mecklenburg-Vorpommern
8010176,8011995,50,45,180,Mecklenburg-Vorpommern
8010179,8010179,139,90,840,Mecklenburg-Vorpommern
8010179,8011536,255,165,840,Mecklenburg-Vorpommern
8010179,8012418,103,120,270,Mecklenburg-Vorpommern
8010179,8012839,73,60,150,Mecklenburg-Vorpommern
8010179,8013131,68,30,300,Mecklenburg-Vorpommern
8010199,8010199,155,30,1590,Mecklenburg-Vorpommern
8010199,8010284,200,30,1770,Mecklenburg-Vorpommern
8010199,8012436,126,45,780,Mecklenburg-Vorpommern
8010201,8010153,489,60,3660,Mecklenburg-Vorpommern
8010201,8010201,361,75,3690,Mecklenburg-Vorpommern
8010201,8012093,231,120,1140,Mecklenburg-Vorpommern
8010210,8010210,34,0,480,Mecklenburg-Vorpommern
8010210,8012683,35,0,360,Mecklenburg-Vorpommern
8010210,8012832,52,0,450,Mecklenburg-Vorpommern
8010210,8013104,30,30,270,Mecklenburg-Vorpommern
8010213,8010213,208,0,1560,Mecklenburg-Vorpommern
