from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8010005,8010005,32,30,90,Chemnitz
8010005,8011045,38,30,330,Chemnitz
8010005,8012976,45,45,120,Chemnitz
8010010,8010010,78,0,660,Chemnitz
8010010,8012176,56,0,510,Chemnitz
8010010,8012873,85,30,600,Chemnitz
8010044,8010044,4,0,60,Chemnitz
8010044,8017219,8,0,60,Chemnitz
8010074,8012976,20,15,60,Chemnitz
8010108,8010108,116,75,1110,Chemnitz
8010108,8010128,68,60,240,Chemnitz
8010108,8010253,154,60,1110,Chemnitz
8010108,8011528,148,60,1260,Chemnitz
8010108,8011529,40,30,120,Chemnitz
8010108,8011904,97,90,330,Chemnitz
8010108,8013114,134,120,510,Chemnitz
8010128,8010108,222,90,1080,Chemnitz
8010128,8010128,164,90,1020,Chemnitz
8010128,8011497,125,120,300,Chemnitz
8010129,8010129,64,30,360,Chemnitz
8010129,8010130,80,60,270,Chemnitz
8010129,8010331,34,15,240,Chemnitz
8010129,8010397,58,30,360,Chemnitz
8010129,8011904,93,90,330,Chemnitz
8010129,8012323,7,0,30,Chemnitz
8010130,8010129,38,30,240,Chemnitz
8010130,8010130,63,60,270,Chemnitz
8010130,8012388,78,60,270,Chemnitz
8010185,8010185,79,60,300,Chemnitz
8010185,8011971,90,60,330,Chemnitz
8010185,8013450,77,60,180,Chemnitz
8010229,8001969,30,30,30,Chemnitz
8010229,8010229,258,240,510,Chemnitz
8010229,8010317,291,300,510,Chemnitz
8010229,8013396,265,240,480,Chemnitz
8010253,8010108,92,90,330,Chemnitz
8010253,8010253,117,75,1080,Chemnitz
8010253,8013450,81,90,180,Chemnitz
8010275,8002924,131,60,750,Chemnitz
8010275,8010229,30,30,30,Chemnitz
8010275,8010275,91,30,810,Chemnitz
8010275,8012739,60,30,330,Chemnitz
8010277,8010277,155,90,1260,Chemnitz
8010277,8012201,148,60,750,Chemnitz
8010277,8012426,215,90,1230,Chemnitz
8010317,8001969,270,240,480,Chemnitz
